down,ydstogo,yardline_100,qtr,time_remaining,score_diff,offense_timeouts,defense_timeouts,home,weather_temp,weather_wind,weather_rain
2,17,11,3,2670,-26,3,3,0,55.5,0.4,1
1,4,87,2,1817,-12,0,2,1,42.3,9.0,1
1,19,6,3,1990,-8,0,1,1,69.1,22.3,0
4,14,92,1,2310,15,1,3,1,58.3,4.1,1
2,19,33,1,2830,-20,3,2,0,62.5,5.3,0
1,18,8,1,685,0,1,1,0,57.9,4.1,0
2,5,27,4,2926,2,1,0,1,36.1,12.1,0
2,18,49,2,2748,-3,2,2,0,37.8,12.9,1
1,10,11,1,2185,10,3,0,1,65.6,11.1,0
1,5,30,1,2041,10,2,3,1,45.4,6.7,1
4,17,30,3,776,-12,0,2,0,52.7,9.0,0
4,9,17,2,1871,-4,3,2,1,68.9,6.8,1
2,14,48,3,2359,-17,3,0,1,79.3,2.5,0
3,12,3,4,458,-2,1,1,0,55.3,13.7,0
4,6,25,1,1576,3,3,2,0,40.8,1.4,0
4,19,15,1,935,-25,3,2,0,27.4,1.3,1
1,16,4,2,276,26,2,1,1,43.1,8.7,0
4,11,48,2,3293,-8,2,1,1,96.8,10.7,1
1,11,88,2,1715,12,0,3,1,68.2,10.4,0
1,2,35,4,1030,20,1,2,0,64.3,4.2,1
2,14,64,1,2916,-3,3,0,0,34.4,9.5,1
3,18,15,4,334,-21,0,2,0,86.0,4.8,1
1,19,70,2,1568,-15,0,0,0,39.5,8.9,1
2,11,67,4,2176,-3,2,0,0,56.1,10.2,0
2,19,40,2,1317,-6,2,3,0,71.4,-0.2,1
2,16,27,1,2237,-15,0,3,0,62.6,11.0,0
4,10,57,2,700,-23,0,0,0,51.8,7.5,0
2,16,60,4,1068,27,3,2,1,45.0,1.3,0
1,3,69,2,2001,4,1,2,0,58.4,5.7,1
1,13,20,1,230,-4,2,3,0,41.4,0.4,1
1,12,35,4,921,-15,2,0,1,56.2,-1.6,0
1,10,81,3,1746,11,1,0,0,63.7,2.0,1
3,13,82,4,2232,-20,1,3,1,63.9,1.8,0
2,17,80,4,2611,26,1,0,0,44.4,4.9,1
2,11,76,3,22,14,2,2,1,60.9,14.0,0
4,8,9,2,288,14,3,0,0,50.0,9.8,1
3,9,29,4,1301,-6,0,2,0,60.8,9.7,0
1,11,28,1,3244,9,1,0,0,60.1,15.7,1
2,12,33,2,2735,15,0,0,1,53.6,3.2,0
2,6,48,2,2550,15,2,3,1,61.6,7.0,0
4,11,19,2,103,-14,1,0,0,51.0,10.0,1
2,6,78,1,1799,-19,3,2,0,47.9,5.1,1
1,18,50,2,360,1,2,1,1,96.0,-2.5,1
3,11,9,1,2870,-26,1,0,1,53.4,6.7,1
2,16,80,3,3490,-26,2,1,1,67.7,13.6,0
1,8,31,4,1388,-3,3,1,0,47.1,-3.3,0
3,8,56,3,31,2,2,3,0,23.5,8.1,0
1,6,42,3,2378,-28,2,0,0,41.0,9.2,1
4,11,35,3,2742,6,2,3,1,34.0,1.8,1
4,12,33,2,156,22,3,3,0,50.0,5.3,0
2,11,41,1,1297,23,1,1,1,87.9,1.7,0
3,16,7,2,2903,-19,0,3,1,74.7,0.8,1
3,10,68,1,1040,25,0,0,1,45.1,0.2,1
3,16,64,3,1525,26,3,0,1,77.9,10.7,1
1,2,51,2,2564,-5,3,0,0,69.5,-4.5,1
2,7,87,2,327,-24,2,2,0,40.4,7.2,0
1,14,55,2,3048,-26,0,2,0,52.6,17.3,1
3,8,39,3,2210,-11,2,1,1,65.1,3.4,0
1,14,60,2,1569,5,0,2,0,49.6,7.0,0
3,12,79,3,1443,-15,0,2,0,53.6,3.3,0
3,10,73,3,0,12,0,0,1,61.7,10.4,0
4,11,57,3,2133,8,2,2,1,65.4,7.9,1
2,18,62,3,3183,-18,2,3,0,53.2,3.7,1
1,13,97,2,1304,8,3,3,0,48.2,5.2,0
3,19,68,2,3240,-15,1,2,1,45.4,2.5,0
1,2,69,3,2100,21,0,3,1,93.9,8.3,1
1,16,66,3,2132,16,2,1,1,22.7,1.6,0
4,17,94,3,2353,4,1,3,1,73.7,6.9,1
4,18,91,2,866,-3,3,0,0,52.7,10.2,1
3,11,34,1,2583,-27,3,0,1,57.0,9.4,0
4,10,73,1,3485,-11,1,3,0,61.4,1.0,1
1,12,64,4,2962,27,1,0,0,67.9,6.2,1
1,18,54,3,1568,19,0,1,0,46.9,4.6,1
2,17,51,2,2744,13,0,2,1,65.6,10.6,0
1,18,88,4,3272,-19,0,0,1,84.1,11.4,1
4,19,90,3,2982,17,2,1,0,36.9,3.6,0
1,12,89,3,873,-26,0,2,0,83.3,8.3,1
3,5,30,2,169,1,0,0,1,38.9,0.3,1
4,3,35,1,3286,-16,2,1,0,17.5,7.2,1
3,18,9,4,644,19,1,2,1,33.0,6.4,1
1,3,79,2,2706,15,3,3,1,70.2,10.3,0
2,2,68,4,579,2,1,0,0,58.3,6.2,0
3,9,97,4,1597,9,3,3,1,75.5,10.4,1
4,15,73,2,934,-8,2,0,1,68.7,10.7,0
2,14,21,1,166,-26,2,1,1,55.8,13.7,1
2,5,29,4,2554,-8,1,3,0,73.8,8.4,0
4,10,39,4,1372,-19,3,0,0,53.8,8.9,1
4,17,75,4,2777,25,3,3,1,56.5,7.5,0
2,16,41,1,3103,-21,2,2,1,40.9,7.6,1
1,18,95,2,713,-8,0,1,0,47.7,11.5,1
3,15,60,1,2424,-12,2,2,0,46.4,-2.3,0
4,2,37,3,1936,-16,1,3,1,35.0,-0.9,1
4,4,95,3,1073,-19,0,3,0,29.0,10.6,1
2,4,54,4,1312,-21,3,1,0,48.4,5.6,0
1,3,30,2,2162,10,2,0,1,71.6,16.8,1
3,17,39,3,3509,21,2,0,1,56.1,13.9,0
4,14,74,3,3358,18,3,2,0,33.2,13.4,0
4,18,9,4,1238,-8,1,3,1,55.4,7.7,1
1,7,77,2,1426,20,0,2,0,29.9,23.6,0
2,19,11,1,3557,-25,0,0,0,61.5,9.0,1
2,18,69,4,814,-2,2,2,0,51.6,4.1,0
1,3,71,1,2632,25,3,3,1,59.4,7.4,0
4,17,58,4,3047,-21,0,0,1,72.0,2.9,0
1,3,19,4,217,22,0,2,0,64.4,8.1,0
3,9,57,4,1942,-26,3,3,0,56.5,2.0,1
4,4,82,2,460,8,2,3,0,61.8,-0.0,0
3,12,28,3,2056,-6,3,3,1,41.0,-0.2,0
4,1,91,4,1748,22,2,1,0,78.2,2.8,0
2,17,14,2,3331,-1,1,2,1,50.8,14.2,0
4,10,88,1,195,9,3,3,1,51.3,6.8,1
2,17,33,3,1450,-20,2,3,1,80.6,8.6,0
1,9,69,4,2281,-26,0,0,0,50.3,8.2,0
2,11,23,4,2636,-27,3,1,1,56.0,3.4,1
2,15,61,2,1949,-16,0,0,0,67.1,4.8,1
3,19,64,4,3116,-23,1,2,0,66.5,9.6,1
2,8,49,4,672,12,2,3,1,68.5,4.3,0
2,10,84,1,2149,13,0,2,1,44.3,7.7,1
2,7,90,3,1682,12,3,0,1,42.7,5.4,0
2,1,16,3,2181,-18,1,0,0,57.3,0.3,1
3,17,80,3,2076,-20,3,3,0,56.9,13.4,1
2,11,65,1,1780,17,0,1,1,62.3,10.6,1
4,8,52,4,104,-19,2,0,0,50.8,14.9,0
2,15,12,3,324,23,2,2,1,63.7,12.4,1
4,16,60,4,3159,-15,2,2,1,55.9,7.4,0
2,19,38,3,1024,-10,1,3,0,67.1,9.5,0
1,9,4,2,1672,11,0,1,1,49.1,9.7,0
1,3,17,4,1377,8,0,0,1,66.6,8.8,1
4,10,9,2,1052,7,3,2,1,49.9,15.3,0
4,9,30,1,912,-12,0,2,0,70.2,2.2,0
1,4,18,1,2023,-1,1,0,1,83.9,7.1,0
3,12,85,2,983,12,0,1,1,65.2,7.2,0
3,8,29,1,3328,2,0,3,0,41.1,-2.7,0
1,17,42,1,3141,-17,0,0,0,52.6,9.6,0
2,1,73,4,1199,-16,0,0,0,55.4,8.4,1
3,14,11,4,2124,-6,2,2,0,72.0,8.1,0
4,12,35,1,3423,-12,3,3,0,29.0,15.9,0
4,5,20,1,3390,20,3,0,1,51.3,2.9,1
1,7,51,4,1319,-21,2,0,0,37.0,8.3,1
1,17,83,1,1629,7,1,2,1,39.2,1.1,0
2,7,54,1,2691,-15,1,3,1,55.5,-0.6,1
1,13,41,1,2267,-24,0,2,0,64.2,11.3,0
3,10,9,4,1694,-8,2,2,1,48.7,7.6,0
1,18,92,3,2057,-24,0,1,1,25.3,5.7,0
1,13,46,3,213,-3,1,0,0,79.2,7.3,1
1,16,56,1,3388,27,1,3,0,57.9,14.0,1
2,18,50,3,2756,11,2,2,0,59.7,8.8,1
4,3,50,2,424,-8,1,1,0,62.8,11.4,1
1,16,10,2,406,16,2,3,1,42.2,18.2,0
4,19,45,1,1121,-17,0,2,0,71.4,7.5,1
2,1,42,1,3557,17,2,1,0,56.4,-2.6,1
1,9,76,3,2706,-3,0,3,0,50.8,12.4,0
2,5,42,3,3374,-15,1,3,0,65.8,0.8,1
3,19,82,1,2789,-8,2,0,1,54.2,13.9,0
1,7,65,2,2719,-1,3,3,1,35.4,7.1,0
1,4,13,1,393,8,0,2,1,48.8,4.7,0
4,2,87,4,573,27,2,3,1,88.7,11.0,0
3,16,41,4,1994,0,0,2,0,59.1,6.9,0
2,2,70,1,1490,-20,0,3,0,55.9,1.9,0
4,6,28,1,891,7,1,2,0,64.9,8.7,1
4,11,74,4,1432,26,0,3,1,62.0,13.4,0
2,1,89,1,3052,20,2,0,1,41.9,4.4,1
3,4,3,1,314,-12,2,0,0,56.6,4.9,1
1,19,73,3,2733,-2,1,1,0,42.6,17.2,1
2,9,74,1,2289,-25,2,3,1,79.8,8.9,0
3,6,29,1,2000,11,0,3,1,61.2,-1.4,1
1,17,39,3,976,25,0,0,0,61.0,9.6,0
4,2,41,1,2256,-2,1,0,0,58.7,7.3,1
4,6,44,3,2203,-5,2,2,1,45.6,6.4,0
2,17,42,1,3334,18,2,0,0,87.5,7.0,1
2,15,89,4,2167,-3,3,3,1,60.1,2.7,1
1,9,92,3,12,-4,3,3,1,44.9,7.7,1
3,19,93,3,2937,-14,1,3,1,51.1,12.0,0
1,11,47,2,2271,-13,0,0,1,65.0,5.4,1
2,15,69,3,304,-8,3,0,1,64.6,5.1,0
3,19,2,4,263,23,2,1,0,53.0,0.6,1
3,10,2,4,1524,1,1,2,1,47.0,15.7,0
3,10,72,1,3423,0,0,3,1,58.2,8.5,1
1,13,66,2,249,-6,1,0,1,43.6,5.1,0
4,2,10,4,1291,12,2,0,1,44.3,15.8,1
3,9,65,4,2896,19,1,1,1,42.8,11.9,1
4,14,62,1,934,9,3,1,1,44.4,11.4,0
2,8,74,4,1262,9,0,0,1,38.6,0.8,1
4,14,51,1,18,10,1,2,0,44.3,4.1,0
2,8,75,1,2850,11,0,3,1,45.2,13.6,0
4,4,75,1,40,-23,2,0,1,54.8,6.6,1
1,3,59,1,2807,21,2,2,0,42.7,8.1,1
1,11,54,4,3489,-6,3,2,0,82.8,9.9,0
3,4,79,2,838,1,0,3,0,49.4,20.4,1
3,8,18,2,2800,25,1,1,1,25.2,11.0,0
3,10,97,3,3009,16,1,3,0,56.3,6.0,1
2,1,88,1,3385,0,3,3,1,66.7,3.1,1
4,8,53,2,627,7,0,3,0,47.1,15.0,1
2,6,89,3,1399,-22,1,0,0,58.9,4.8,0
3,6,71,3,3469,-15,2,3,0,64.4,13.5,0
4,18,42,1,1101,-12,1,1,1,67.9,9.0,1
3,18,43,1,2003,-14,2,3,0,53.8,3.2,0
3,6,60,3,2648,-23,3,3,1,57.2,0.9,1
4,17,25,2,1997,19,2,2,1,59.5,18.9,1
4,5,55,2,2472,-5,3,2,0,53.7,3.5,0
2,7,41,4,1674,-23,2,1,1,57.7,9.9,1
2,18,53,1,3427,-20,0,2,1,73.4,9.6,0
1,2,40,4,488,0,2,3,0,63.6,5.8,0
3,8,9,4,766,18,3,1,0,22.8,5.1,1
4,16,71,4,1473,-28,1,3,1,45.9,8.5,1
2,18,49,1,2047,-4,2,1,1,39.2,4.8,1
2,19,20,2,2670,-21,1,2,1,55.2,4.1,1
1,17,23,1,2117,21,1,3,0,55.0,6.8,1
2,19,51,2,1494,-20,0,3,0,38.7,9.1,1
1,9,79,3,2561,9,3,3,0,66.1,12.2,1
4,7,25,4,1305,-9,3,0,1,86.7,7.0,0
3,8,84,4,3483,0,1,1,1,53.6,5.9,0
1,3,79,1,2636,13,0,2,1,49.2,13.7,0
1,3,2,2,3309,-23,0,0,1,54.0,3.0,1
4,19,14,1,3029,19,2,2,1,50.3,2.8,0
4,4,73,4,2681,-17,2,3,1,56.5,11.0,0
4,12,55,4,1739,-8,3,2,1,41.5,4.2,1
1,5,12,1,1378,-1,0,0,1,42.8,4.7,0
1,13,98,4,1922,17,3,0,1,75.4,1.7,0
1,9,1,2,1355,-10,1,1,1,52.0,5.0,0
4,2,40,4,2184,-22,0,0,1,53.6,12.1,0
4,8,2,3,2433,16,0,3,0,73.1,-2.4,1
4,14,89,3,1296,-27,1,0,0,39.1,10.6,1
1,16,46,4,1335,5,2,1,1,33.4,-1.9,1
1,6,61,1,2162,26,3,1,0,77.4,4.7,1
4,6,80,1,2688,-10,2,3,0,67.2,2.4,0
4,14,26,4,375,-1,0,3,0,57.1,18.2,1
3,9,31,3,3360,-2,2,3,1,59.3,9.7,0
1,2,62,3,3441,16,0,3,0,42.3,-0.3,0
1,3,91,4,2194,-8,1,2,0,48.7,0.9,0
1,8,19,3,2436,8,1,1,1,90.0,13.9,1
3,6,42,1,2366,2,3,1,1,66.9,3.2,1
4,3,27,1,3053,-15,3,2,1,52.6,11.6,0
3,15,19,1,2451,-24,0,0,0,55.5,-5.3,0
2,9,20,2,2762,-16,3,0,0,31.8,7.2,0
4,14,45,3,2207,-1,1,0,1,57.3,4.4,0
1,1,11,3,1219,-19,3,1,1,41.4,7.9,1
4,8,62,2,1847,-10,3,2,0,68.9,6.5,1
4,10,19,1,534,22,3,2,1,70.5,6.5,0
3,11,50,2,2899,16,1,0,0,49.1,-2.9,0
4,19,23,3,1038,10,2,0,1,53.5,14.8,0
3,9,44,4,317,-9,2,2,0,79.6,11.1,0
2,10,15,2,2580,-28,0,3,0,42.7,13.5,1
2,18,19,1,2556,13,3,2,1,81.6,12.1,0
4,8,33,3,2633,-8,1,0,0,77.0,0.5,1
3,8,69,3,660,-24,3,1,0,47.0,8.1,1
1,4,42,2,2777,3,1,1,0,58.2,8.3,0
4,14,35,4,2864,23,2,3,0,29.8,11.1,1
1,1,57,2,2095,-17,3,2,0,44.0,19.5,1
3,5,96,2,2213,-3,2,2,0,53.4,2.3,0
1,8,80,4,437,26,1,2,0,49.1,8.3,1
3,9,40,3,1474,-6,0,0,1,39.6,2.4,0
2,1,50,4,2947,5,1,3,0,55.7,1.8,0
2,11,22,3,1523,4,2,2,1,63.6,5.6,1
3,19,72,2,3081,-12,0,2,1,43.0,11.9,1
4,2,85,2,804,-7,0,2,0,30.5,5.9,1
2,10,85,1,1145,4,1,0,1,71.9,5.0,0
4,12,21,3,1245,-12,0,2,0,52.5,7.5,1
2,7,74,2,2098,-7,2,3,0,32.2,5.9,0
1,11,17,1,566,-25,2,0,0,54.7,7.6,0
1,7,1,2,244,-6,2,1,1,60.9,0.3,1
1,4,71,4,1208,-4,0,1,1,44.4,15.2,0
3,16,42,3,672,3,0,3,1,50.9,14.9,1
3,19,30,1,1664,-11,2,1,1,90.0,17.8,0
2,8,50,2,102,7,2,0,1,44.9,3.8,1
2,2,41,2,803,14,3,1,1,47.9,5.8,0
4,4,24,1,933,-25,1,2,1,35.6,8.4,1
3,18,45,2,26,-23,1,3,1,25.5,9.1,0
1,17,4,2,1727,-4,3,2,0,46.1,4.5,0
1,10,77,2,2933,-26,1,2,0,39.7,7.4,1
2,17,92,3,3485,1,0,3,0,55.4,3.8,1
2,5,57,3,2885,-3,0,3,1,71.5,8.5,1
4,8,61,1,2929,-28,1,3,1,51.5,12.8,1
3,3,73,3,3267,7,1,2,1,75.6,6.0,0
4,11,48,1,1343,1,1,2,0,15.2,11.0,0
3,14,97,4,576,-9,3,2,0,38.1,4.6,0
2,19,29,3,3289,0,0,3,0,63.3,7.2,0
3,15,70,2,469,21,3,3,0,46.0,14.5,1
3,13,28,2,2355,17,0,3,0,77.3,9.7,0
3,13,28,3,802,-10,2,3,0,74.5,11.3,0
1,12,43,1,2386,-22,1,3,1,86.1,10.8,0
3,8,76,1,262,-7,3,2,1,63.0,-0.3,1
2,10,40,3,1828,-21,1,3,1,47.5,2.0,0
4,4,84,4,2320,-8,3,0,0,73.9,-0.3,1
4,1,38,4,3034,-3,0,3,0,66.2,20.5,0
3,16,43,2,2421,-13,2,0,0,56.8,14.0,0
4,10,51,3,1979,-17,0,2,0,49.1,17.2,0
3,17,65,3,957,11,2,3,0,43.6,0.6,0
1,3,43,2,3017,8,2,3,0,66.1,4.2,1
3,8,49,4,2551,25,2,2,0,62.4,9.9,1
4,5,7,1,1312,26,2,3,0,16.4,2.3,0
1,16,13,4,1014,18,3,2,1,44.7,13.8,0
1,8,14,4,691,6,1,2,0,52.4,7.6,0
2,13,72,2,2772,-4,0,3,1,76.2,-2.8,1
4,2,37,3,3226,-13,3,0,0,30.4,6.1,1
3,11,44,2,1109,-11,3,0,0,47.4,10.0,0
4,9,53,1,694,-14,0,0,1,64.2,7.0,0
4,12,34,1,1567,18,1,2,0,68.6,18.5,0
3,12,13,2,2885,-1,3,0,1,61.7,4.1,0
3,3,46,3,3170,10,3,0,1,61.1,7.5,1
2,1,34,4,3509,-22,3,3,1,51.0,2.4,1
1,3,58,3,2742,8,3,2,1,74.6,9.2,1
2,5,62,3,2135,-4,3,3,1,62.2,4.9,0
3,14,75,3,531,24,0,3,0,44.1,17.0,1
1,6,51,3,3001,17,0,3,1,60.9,10.6,1
1,19,90,2,1361,-18,3,3,1,67.3,10.0,0
1,2,98,1,844,8,2,0,0,26.3,7.4,1
3,10,68,3,1027,7,0,3,1,60.8,5.4,1
4,14,92,3,1751,9,2,2,0,61.9,-1.7,0
4,2,98,2,1577,4,2,3,0,56.0,19.4,0
2,10,82,1,3499,-20,3,1,1,51.9,12.7,0
3,2,16,2,849,23,3,0,1,72.1,-3.2,0
4,16,66,3,1504,-1,3,2,0,59.9,3.7,1
3,9,16,1,148,-18,3,1,1,43.2,7.7,0
2,17,29,4,727,11,0,0,1,37.5,2.7,1
2,13,78,3,3361,-3,0,0,0,85.6,8.1,1
3,7,54,3,3534,4,3,1,1,68.4,22.4,0
2,3,63,1,3419,-28,3,3,1,69.8,1.9,1
4,4,39,4,357,-7,3,0,1,56.9,5.3,0
4,1,85,3,1237,-25,0,2,0,47.5,5.2,0
1,6,35,3,3490,-10,1,0,0,65.3,9.1,0
3,14,67,4,1858,-19,2,2,0,89.1,12.9,1
2,7,76,3,1548,19,3,0,0,53.4,6.4,1
3,3,2,3,2248,26,1,1,1,35.7,6.9,1
2,2,83,1,2497,21,0,3,0,54.4,7.7,0
2,9,66,3,793,-5,2,0,0,53.9,5.4,0
2,4,20,4,2720,-16,0,2,1,71.6,6.9,0
1,14,21,4,2952,-16,1,2,1,67.9,1.0,0
4,7,7,1,1703,-8,3,0,1,50.6,4.7,0
1,3,44,4,887,2,2,3,1,47.2,9.0,0
2,6,6,2,2951,4,0,1,0,35.5,14.7,1
1,9,68,1,1162,17,0,1,0,65.1,5.5,1
1,1,8,3,2223,8,1,1,1,46.0,1.2,0
2,3,65,2,478,-20,1,2,1,54.6,5.8,1
4,19,72,2,3480,12,3,2,0,47.6,11.1,0
4,7,38,2,553,7,3,0,0,58.4,6.2,1
2,15,35,4,3114,1,3,1,0,63.5,5.8,1
3,18,70,1,2130,-2,0,1,1,52.1,1.6,0
4,3,89,2,1458,-19,1,1,1,42.5,5.4,1
1,14,93,2,3503,12,2,3,1,65.5,9.8,1
4,16,61,3,1049,-27,2,0,1,61.0,4.4,1
1,1,23,3,265,-7,1,1,1,22.8,5.0,1
1,6,35,4,2725,-13,1,0,1,43.9,7.2,1
2,3,12,4,505,-11,2,1,1,41.1,0.5,1
1,1,3,4,271,9,0,3,0,62.3,11.7,1
4,6,14,4,1575,12,2,0,1,48.4,-0.6,0
4,4,76,3,2820,-2,0,0,1,64.9,5.5,0
2,18,45,1,2048,24,0,2,0,88.0,5.1,0
4,5,56,4,3513,-13,2,1,0,62.9,8.9,0
4,15,30,2,1238,-9,3,3,1,43.5,3.5,1
4,1,6,2,686,-2,1,1,0,55.7,15.1,1
4,12,46,4,377,12,0,0,1,40.7,-1.9,1
3,14,43,3,187,3,2,1,1,72.2,6.6,1
1,3,9,3,3152,11,3,1,1,51.9,9.0,1
4,9,66,2,1127,-27,2,3,1,39.1,7.5,1
3,18,25,4,2218,-17,3,2,0,61.5,2.0,0
4,12,50,2,2247,1,0,0,1,51.6,7.1,0
4,16,35,2,3224,27,0,3,0,74.1,6.8,0
1,9,10,4,1690,21,1,3,0,63.4,-2.2,0
2,5,92,2,2220,-11,3,1,1,53.3,11.1,0
1,9,62,4,754,-17,3,1,1,69.4,4.2,1
1,8,30,2,1553,-22,0,2,0,71.5,9.0,1
4,19,23,3,605,-27,1,2,1,51.4,9.4,1
4,9,5,4,1718,26,1,0,0,67.7,11.8,0
4,12,77,4,1089,0,3,1,0,71.0,17.3,1
4,12,31,2,2118,4,2,1,1,39.2,10.6,0
3,8,22,2,3489,19,3,0,1,51.4,12.9,0
3,8,92,2,296,9,0,0,1,41.2,13.5,0
4,17,98,2,3493,-18,3,1,1,83.3,12.5,1
3,4,42,4,987,5,2,1,0,68.7,3.4,1
3,8,59,4,628,-7,2,0,0,63.6,7.1,0
1,13,81,2,3137,27,3,2,1,49.9,4.2,0
3,2,60,1,436,-15,2,3,1,48.9,2.1,1
4,13,27,2,3595,12,0,1,0,26.6,5.6,0
3,16,75,1,2175,22,0,2,1,56.3,1.3,0
2,9,14,4,1953,13,1,1,1,44.8,8.4,1
1,12,54,4,277,-28,1,0,1,65.9,4.6,0
1,10,49,2,2336,1,3,1,0,67.5,8.8,0
3,13,59,2,2131,-23,1,0,1,64.3,7.4,0
3,1,69,3,2779,-28,1,3,0,52.3,10.3,0
4,12,6,3,3212,-17,0,1,0,59.7,4.6,1
4,9,83,1,3353,-26,1,3,1,74.2,8.2,0
2,1,30,2,2698,-27,3,2,0,59.5,4.4,1
4,16,24,4,33,19,0,1,0,80.0,8.3,1
3,3,53,2,2746,25,2,3,0,49.7,6.7,1
2,12,97,3,2515,-14,2,0,0,52.1,7.7,0
4,17,82,2,3256,3,2,0,1,47.3,-1.4,0
1,18,48,4,1986,-17,1,0,1,52.2,1.2,0
3,12,58,3,1582,-13,3,3,0,31.0,5.8,0
4,14,50,4,581,-22,0,0,0,70.6,9.9,1
3,12,68,4,1959,17,1,1,1,54.2,7.6,1
4,15,85,4,3316,-6,2,3,1,27.1,12.3,1
1,19,14,1,484,-25,1,2,0,36.8,7.1,1
3,9,40,1,2432,24,2,3,0,49.4,12.5,0
4,8,56,2,1842,-16,1,2,1,66.3,6.7,0
3,4,75,2,1362,-22,2,3,1,63.3,-3.3,0
4,19,10,2,1258,-13,0,0,0,53.0,9.1,1
2,18,56,1,103,7,3,3,1,63.9,4.5,1
3,14,76,1,1174,27,2,1,0,53.8,-3.3,1
2,13,14,3,1933,-16,0,2,0,49.4,11.0,1
4,4,17,1,2117,-15,1,0,0,83.9,4.2,1
1,18,4,4,3056,-16,0,1,1,50.6,3.8,0
2,2,84,2,3272,10,2,3,1,52.0,13.5,1
1,12,92,2,3086,7,3,3,1,69.7,5.8,0
3,5,46,2,1119,23,0,2,0,71.0,14.6,0
1,9,85,2,3505,22,2,3,1,65.4,3.8,1
2,2,59,3,1490,10,3,2,1,51.9,15.9,0
4,3,97,2,696,7,2,1,1,59.4,11.5,0
2,8,11,3,35,21,0,1,0,49.0,-0.5,0
1,8,67,3,2937,23,3,1,1,57.4,2.5,1
1,17,71,4,2323,3,3,2,0,43.3,6.0,1
1,12,64,4,2829,27,2,1,0,32.8,6.0,0
4,1,49,1,578,10,3,3,0,15.5,8.1,1
3,18,21,3,2799,23,3,3,0,27.6,4.5,0
4,12,17,1,1931,23,2,0,0,50.0,9.6,0
1,16,63,4,1357,-13,1,1,1,59.3,12.3,0
2,18,57,2,2002,22,2,1,1,67.1,5.6,0
1,10,48,2,1979,-25,0,3,0,56.1,14.8,1
2,4,4,4,2686,-19,0,0,1,57.2,9.3,1
3,9,37,2,2647,10,0,1,0,71.1,6.5,1
4,14,86,2,393,25,1,0,0,50.6,7.6,1
2,1,67,1,248,6,1,1,0,77.6,8.5,1
4,18,75,3,1634,-21,2,3,1,58.5,8.0,1
3,7,9,1,2181,-24,2,0,0,41.1,12.4,0
2,13,45,4,3259,4,1,1,1,25.3,17.6,0
4,19,50,4,2443,8,3,1,1,45.5,1.7,0
2,17,77,1,2324,-6,2,0,1,77.3,4.9,1
1,15,75,3,1785,-19,1,2,1,23.8,-0.9,0
4,6,10,1,573,13,0,2,0,48.3,4.2,1
4,10,82,1,3211,6,1,3,0,50.2,6.5,1
1,10,4,3,627,20,3,0,1,23.0,0.3,1
4,17,49,3,2999,-12,3,1,0,46.1,11.4,1
4,1,25,4,1717,20,2,1,1,48.4,10.4,1
4,1,35,3,3248,22,0,2,0,40.7,7.5,0
2,3,42,1,439,21,2,0,0,60.9,-4.4,0
3,19,57,4,2901,-17,2,1,1,110.9,2.2,0
3,11,4,2,1182,5,1,2,1,65.7,2.6,0
3,14,13,1,2444,-4,3,2,0,59.8,6.4,1
3,2,68,2,1452,15,2,3,0,47.2,9.7,0
3,1,9,1,3467,-26,0,0,0,51.6,7.9,0
3,13,24,2,3027,3,2,3,0,83.0,8.6,1
3,14,81,2,1166,13,0,2,1,73.4,1.2,1
3,9,21,4,1302,11,2,2,1,48.5,12.0,0
1,2,13,1,3509,22,2,0,1,61.8,8.9,1
1,10,47,3,681,-7,1,0,0,49.3,1.4,1
4,13,41,1,971,23,0,3,1,66.9,9.3,1
4,5,13,1,3430,-1,0,2,1,50.2,7.4,0
3,6,41,4,695,-17,1,0,1,60.4,5.0,0
1,15,84,2,1461,0,3,2,0,82.5,10.7,0
4,5,97,4,3141,7,2,1,1,66.6,4.5,1
1,2,7,1,676,-14,0,3,1,71.9,6.2,1
2,12,70,3,3102,14,1,2,1,51.7,5.3,0
2,1,68,1,3430,-14,3,2,0,51.1,14.5,1
1,9,76,4,886,-6,2,2,1,19.1,4.0,1
4,11,76,4,2901,8,2,2,0,68.3,8.8,0
3,2,66,3,1320,-4,0,3,1,42.3,9.4,0
2,13,86,3,1980,-20,2,2,1,48.2,0.9,0
3,16,27,3,510,-11,0,2,1,55.9,0.2,0
1,19,13,3,2243,-7,0,3,1,75.0,1.7,0
2,6,36,4,700,6,2,0,0,59.8,8.0,0
3,7,20,4,2516,-28,1,2,0,37.4,-1.5,0
2,12,18,4,1299,-28,3,3,0,58.3,9.9,0
4,12,5,1,3188,-8,3,0,1,43.3,9.6,0
1,12,54,2,578,15,3,2,1,59.4,15.7,1
1,6,81,1,1532,-25,2,0,1,44.6,7.3,1
3,2,8,4,518,24,0,3,1,71.8,14.8,0
4,1,65,2,139,3,0,2,0,102.2,9.9,1
2,19,89,1,1205,19,0,3,0,83.4,5.5,1
1,8,48,4,3466,-4,0,1,0,69.5,0.7,1
4,9,20,1,2883,19,0,3,0,77.2,3.3,0
2,12,66,4,2741,11,0,2,0,96.0,10.8,1
1,4,21,2,3152,26,0,3,1,59.7,6.2,0
3,8,13,3,696,-24,3,3,0,67.8,8.3,1
2,9,48,2,1005,-13,3,2,1,61.5,14.3,1
4,2,2,2,1055,-5,1,1,1,39.0,-4.2,0
